,number of layers,nodes per layer,epoch,batch size,learning rate,momentum parameter,lambda,stopping tol,cost,accuracy,data set
26,3,23 : 40_tanh : 2_tanh,13,100,0.21582733812949637,0.9,1e-08,0.0001,0.4719492955592945,0.7881851851851852,train
27,3,23 : 40_tanh : 2_tanh,13,100,0.21582733812949637,0.9,1e-08,0.0001,0.46820454453626015,0.7893333333333333,test
28,3,23 : 40_tanh : 2_tanh,14,100,0.2112676056338028,0.9,1e-08,0.0001,0.4715138714548867,0.7862222222222223,train
29,3,23 : 40_tanh : 2_tanh,14,100,0.2112676056338028,0.9,1e-08,0.0001,0.46690674237845253,0.7853333333333333,test
30,3,23 : 40_tanh : 2_tanh,15,100,0.2068965517241379,0.9,1e-08,0.0001,0.4705108611879427,0.7904814814814815,train
31,3,23 : 40_tanh : 2_tanh,15,100,0.2068965517241379,0.9,1e-08,0.0001,0.4676717155499205,0.791,test
32,3,23 : 40_tanh : 2_tanh,16,100,0.2027027027027027,0.9,1e-08,0.0001,0.4682947022137122,0.7861851851851852,train
33,3,23 : 40_tanh : 2_tanh,16,100,0.2027027027027027,0.9,1e-08,0.0001,0.46416826666422545,0.786,test
34,3,23 : 40_tanh : 2_tanh,17,100,0.19867549668874168,0.9,1e-08,0.0001,0.4668226408605783,0.7868518518518518,train
35,3,23 : 40_tanh : 2_tanh,17,100,0.19867549668874168,0.9,1e-08,0.0001,0.4630414358898607,0.787,test
36,3,23 : 40_tanh : 2_tanh,18,100,0.1948051948051948,0.9,1e-08,0.0001,0.46573711482736746,0.7872592592592592,train
37,3,23 : 40_tanh : 2_tanh,18,100,0.1948051948051948,0.9,1e-08,0.0001,0.46213069211232966,0.7873333333333333,test
38,3,23 : 40_tanh : 2_tanh,19,100,0.19108280254777066,0.9,1e-08,0.0001,0.4647952412273575,0.7872222222222223,train
39,3,23 : 40_tanh : 2_tanh,19,100,0.19108280254777066,0.9,1e-08,0.0001,0.4612232352010017,0.7876666666666666,test
40,3,23 : 40_tanh : 2_tanh,20,100,0.18749999999999997,0.9,1e-08,0.0001,0.4640327819675094,0.7871851851851852,train
41,3,23 : 40_tanh : 2_tanh,20,100,0.18749999999999997,0.9,1e-08,0.0001,0.4604204827617039,0.7866666666666666,test
42,3,23 : 40_tanh : 2_tanh,21,100,0.18404907975460122,0.9,1e-08,0.0001,0.4636062495724965,0.7879259259259259,train
43,3,23 : 40_tanh : 2_tanh,21,100,0.18404907975460122,0.9,1e-08,0.0001,0.4604709692837881,0.788,test
44,3,23 : 40_tanh : 2_tanh,22,100,0.18072289156626503,0.9,1e-08,0.0001,0.4631022640758837,0.7884444444444444,train
45,3,23 : 40_tanh : 2_tanh,22,100,0.18072289156626503,0.9,1e-08,0.0001,0.46017629676701444,0.79,test
46,3,23 : 40_tanh : 2_tanh,23,100,0.17751479289940825,0.9,1e-08,0.0001,0.46216930917990473,0.7864074074074074,train
47,3,23 : 40_tanh : 2_tanh,23,100,0.17751479289940825,0.9,1e-08,0.0001,0.4585259991219116,0.7866666666666666,test
48,3,23 : 40_tanh : 2_tanh,24,100,0.17441860465116277,0.9,1e-08,0.0001,0.4618219975728778,0.7854814814814814,train
49,3,23 : 40_tanh : 2_tanh,24,100,0.17441860465116277,0.9,1e-08,0.0001,0.45800685217725823,0.786,test
50,3,23 : 40_tanh : 2_tanh,25,100,0.1714285714285714,0.9,1e-08,0.0001,0.46153717966508084,0.7851481481481482,train
51,3,23 : 40_tanh : 2_tanh,25,100,0.1714285714285714,0.9,1e-08,0.0001,0.4576242119242095,0.7833333333333333,test
52,3,23 : 40_tanh : 2_tanh,26,100,0.1685393258426966,0.9,1e-08,0.0001,0.460383149857017,0.7870370370370371,train
53,3,23 : 40_tanh : 2_tanh,26,100,0.1685393258426966,0.9,1e-08,0.0001,0.4571502563909756,0.788,test
54,3,23 : 40_tanh : 2_tanh,27,100,0.16574585635359113,0.9,1e-08,0.0001,0.4602531268510604,0.7853333333333333,train
55,3,23 : 40_tanh : 2_tanh,27,100,0.16574585635359113,0.9,1e-08,0.0001,0.45673134937044607,0.7843333333333333,test
56,3,23 : 40_tanh : 2_tanh,28,100,0.16304347826086954,0.9,1e-08,0.0001,0.4612811801087997,0.7883333333333333,train
57,3,23 : 40_tanh : 2_tanh,28,100,0.16304347826086954,0.9,1e-08,0.0001,0.45892381084824907,0.79,test
58,3,23 : 40_tanh : 2_tanh,29,100,0.160427807486631,0.9,1e-08,0.0001,0.4594960332226236,0.7853333333333333,train
59,3,23 : 40_tanh : 2_tanh,29,100,0.160427807486631,0.9,1e-08,0.0001,0.456108553771365,0.7846666666666666,test
60,3,23 : 40_tanh : 2_tanh,30,100,0.15789473684210523,0.9,1e-08,0.0001,0.4590692069407414,0.7856666666666666,train
61,3,23 : 40_tanh : 2_tanh,30,100,0.15789473684210523,0.9,1e-08,0.0001,0.45600661214404353,0.7866666666666666,test
62,3,23 : 40_tanh : 2_tanh,31,100,0.155440414507772,0.9,1e-08,0.0001,0.4589920551435842,0.785962962962963,train
63,3,23 : 40_tanh : 2_tanh,31,100,0.155440414507772,0.9,1e-08,0.0001,0.45609753381596335,0.7866666666666666,test
64,3,23 : 40_tanh : 2_tanh,32,100,0.1530612244897959,0.9,1e-08,0.0001,0.45858703376314014,0.7843703703703704,train
65,3,23 : 40_tanh : 2_tanh,32,100,0.1530612244897959,0.9,1e-08,0.0001,0.4552684994409643,0.7833333333333333,test
66,3,23 : 40_tanh : 2_tanh,33,100,0.15075376884422106,0.9,1e-08,0.0001,0.4595879070701734,0.7834814814814814,train
67,3,23 : 40_tanh : 2_tanh,33,100,0.15075376884422106,0.9,1e-08,0.0001,0.4556887133856746,0.7836666666666666,test
68,3,23 : 40_tanh : 2_tanh,34,100,0.14851485148514848,0.9,1e-08,0.0001,0.4581730936701829,0.7841851851851852,train
69,3,23 : 40_tanh : 2_tanh,34,100,0.14851485148514848,0.9,1e-08,0.0001,0.45484014202222023,0.7836666666666666,test
70,3,23 : 40_tanh : 2_tanh,35,100,0.14634146341463408,0.9,1e-08,0.0001,0.4592813468282623,0.7832222222222223,train
71,3,23 : 40_tanh : 2_tanh,35,100,0.14634146341463408,0.9,1e-08,0.0001,0.45539193502476377,0.783,test
72,3,23 : 40_tanh : 2_tanh,36,100,0.1442307692307692,0.9,1e-08,0.0001,0.4575934973105754,0.7842222222222223,train
73,3,23 : 40_tanh : 2_tanh,36,100,0.1442307692307692,0.9,1e-08,0.0001,0.4543921908669276,0.7836666666666666,test
74,3,23 : 40_tanh : 2_tanh,37,100,0.14218009478672983,0.9,1e-08,0.0001,0.4574452441895083,0.784074074074074,train
75,3,23 : 40_tanh : 2_tanh,37,100,0.14218009478672983,0.9,1e-08,0.0001,0.45437084152750773,0.784,test
76,3,23 : 40_tanh : 2_tanh,38,100,0.14018691588785043,0.9,1e-08,0.0001,0.4576020031753958,0.7834814814814814,train
77,3,23 : 40_tanh : 2_tanh,38,100,0.14018691588785043,0.9,1e-08,0.0001,0.4542334212673763,0.784,test
78,3,23 : 40_tanh : 2_tanh,39,100,0.13824884792626724,0.9,1e-08,0.0001,0.4575199286144339,0.7832222222222223,train
79,3,23 : 40_tanh : 2_tanh,39,100,0.13824884792626724,0.9,1e-08,0.0001,0.454101082830353,0.783,test
80,3,23 : 40_tanh : 2_tanh,40,100,0.13636363636363635,0.9,1e-08,0.0001,0.45796874830122136,0.7827037037037037,train
81,3,23 : 40_tanh : 2_tanh,40,100,0.13636363636363635,0.9,1e-08,0.0001,0.4543126837390823,0.7833333333333333,test
82,3,23 : 40_tanh : 2_tanh,41,100,0.13452914798206275,0.9,1e-08,0.0001,0.45678820728189184,0.7840370370370371,train
83,3,23 : 40_tanh : 2_tanh,41,100,0.13452914798206275,0.9,1e-08,0.0001,0.45394022268699336,0.784,test
84,3,23 : 40_tanh : 2_tanh,42,100,0.1327433628318584,0.9,1e-08,0.0001,0.45701591232637984,0.7845925925925926,train
85,3,23 : 40_tanh : 2_tanh,42,100,0.1327433628318584,0.9,1e-08,0.0001,0.4545570377273963,0.784,test
86,3,23 : 40_tanh : 2_tanh,43,100,0.13100436681222707,0.9,1e-08,0.0001,0.4563219346858344,0.7831851851851852,train
87,3,23 : 40_tanh : 2_tanh,43,100,0.13100436681222707,0.9,1e-08,0.0001,0.45329137633302596,0.783,test
88,3,23 : 40_tanh : 2_tanh,44,100,0.1293103448275862,0.9,1e-08,0.0001,0.4561632409471739,0.7834444444444445,train
89,3,23 : 40_tanh : 2_tanh,44,100,0.1293103448275862,0.9,1e-08,0.0001,0.45330892172413134,0.7833333333333333,test
90,3,23 : 40_tanh : 2_tanh,45,100,0.12765957446808512,0.9,1e-08,0.0001,0.4566561029153902,0.7826666666666666,train
91,3,23 : 40_tanh : 2_tanh,45,100,0.12765957446808512,0.9,1e-08,0.0001,0.4532667881656469,0.7836666666666666,test
92,3,23 : 40_tanh : 2_tanh,46,100,0.12605042016806722,0.9,1e-08,0.0001,0.4558050669923764,0.7832592592592592,train
93,3,23 : 40_tanh : 2_tanh,46,100,0.12605042016806722,0.9,1e-08,0.0001,0.45297147862551523,0.7826666666666666,test
94,3,23 : 40_tanh : 2_tanh,47,100,0.12448132780082989,0.9,1e-08,0.0001,0.4560257680765254,0.7827777777777778,train
95,3,23 : 40_tanh : 2_tanh,47,100,0.12448132780082989,0.9,1e-08,0.0001,0.45284991854070694,0.7836666666666666,test
96,3,23 : 40_tanh : 2_tanh,48,100,0.12295081967213117,0.9,1e-08,0.0001,0.4558408134590515,0.7837037037037037,train
97,3,23 : 40_tanh : 2_tanh,48,100,0.12295081967213117,0.9,1e-08,0.0001,0.45337271466261925,0.783,test
98,3,23 : 40_tanh : 2_tanh,49,100,0.12145748987854252,0.9,1e-08,0.0001,0.45582404115944264,0.7827777777777778,train
99,3,23 : 40_tanh : 2_tanh,49,100,0.12145748987854252,0.9,1e-08,0.0001,0.4526319374591489,0.7833333333333333,test
100,3,23 : 40_tanh : 2_tanh,50,100,0.12000000000000004,0.9,1e-08,0.0001,0.45555363561995726,0.7835555555555556,train
101,3,23 : 40_tanh : 2_tanh,50,100,0.12000000000000004,0.9,1e-08,0.0001,0.45314870305326743,0.783,test
102,3,23 : 40_tanh : 2_tanh,51,100,0.11857707509881425,0.9,1e-08,0.0001,0.45570849550377523,0.7823703703703704,train
103,3,23 : 40_tanh : 2_tanh,51,100,0.11857707509881425,0.9,1e-08,0.0001,0.452468232751243,0.7833333333333333,test
104,3,23 : 40_tanh : 2_tanh,52,100,0.11718750000000003,0.9,1e-08,0.0001,0.4549668934531276,0.782962962962963,train
105,3,23 : 40_tanh : 2_tanh,52,100,0.11718750000000003,0.9,1e-08,0.0001,0.4522358369301095,0.7833333333333333,test
106,3,23 : 40_tanh : 2_tanh,53,100,0.11583011583011588,0.9,1e-08,0.0001,0.45602545975886133,0.7817777777777778,train
107,3,23 : 40_tanh : 2_tanh,53,100,0.11583011583011588,0.9,1e-08,0.0001,0.45263335683251127,0.783,test
108,3,23 : 40_tanh : 2_tanh,54,100,0.11450381679389315,0.9,1e-08,0.0001,0.45491734213721985,0.7831111111111111,train
109,3,23 : 40_tanh : 2_tanh,54,100,0.11450381679389315,0.9,1e-08,0.0001,0.45236148392087366,0.783,test
110,3,23 : 40_tanh : 2_tanh,55,100,0.11320754716981138,0.9,1e-08,0.0001,0.45484377016023436,0.7828888888888889,train
111,3,23 : 40_tanh : 2_tanh,55,100,0.11320754716981138,0.9,1e-08,0.0001,0.4522493155970183,0.783,test
112,3,23 : 40_tanh : 2_tanh,56,100,0.11194029850746273,0.9,1e-08,0.0001,0.4547388754725358,0.7828518518518518,train
113,3,23 : 40_tanh : 2_tanh,56,100,0.11194029850746273,0.9,1e-08,0.0001,0.4521396499131531,0.783,test
114,3,23 : 40_tanh : 2_tanh,57,100,0.11070110701107017,0.9,1e-08,0.0001,0.45471980154348757,0.7830370370370371,train
115,3,23 : 40_tanh : 2_tanh,57,100,0.11070110701107017,0.9,1e-08,0.0001,0.45227549944116896,0.783,test
0,3,23 : 40_tanh : 2_tanh,0,150,0.3,0.9,1e-08,0.0001,0.5685384332763656,0.7691481481481481,train
1,3,23 : 40_tanh : 2_tanh,0,150,0.3,0.9,1e-08,0.0001,0.5694706019732313,0.7723333333333333,test
2,3,23 : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,1e-08,0.0001,0.560069616079949,0.769962962962963,train
3,3,23 : 40_tanh : 2_tanh,1,150,0.2912621359223301,0.9,1e-08,0.0001,0.5606052919020844,0.7743333333333333,test
4,3,23 : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,1e-08,0.0001,0.5526553532585956,0.7730370370370371,train
5,3,23 : 40_tanh : 2_tanh,2,150,0.2830188679245283,0.9,1e-08,0.0001,0.552745150226316,0.7766666666666666,test
6,3,23 : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,1e-08,0.0001,0.5491198459826759,0.7750370370370371,train
7,3,23 : 40_tanh : 2_tanh,3,150,0.2752293577981651,0.9,1e-08,0.0001,0.5488787528729452,0.7783333333333333,test
8,3,23 : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,1e-08,0.0001,0.5404672305941002,0.7748518518518519,train
9,3,23 : 40_tanh : 2_tanh,4,150,0.26785714285714285,0.9,1e-08,0.0001,0.5401528050131041,0.778,test
10,3,23 : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,1e-08,0.0001,0.5330577096728623,0.7742962962962963,train
11,3,23 : 40_tanh : 2_tanh,5,150,0.2608695652173913,0.9,1e-08,0.0001,0.5326056047797325,0.7796666666666666,test
12,3,23 : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,1e-08,0.0001,0.528662753206867,0.7757037037037037,train
13,3,23 : 40_tanh : 2_tanh,6,150,0.2542372881355932,0.9,1e-08,0.0001,0.5278195196013481,0.7796666666666666,test
14,3,23 : 40_tanh : 2_tanh,7,150,0.24793388429752067,0.9,1e-08,0.0001,0.5225096271579314,0.7771111111111111,train
15,3,23 : 40_tanh : 2_tanh,7,150,0.24793388429752067,0.9,1e-08,0.0001,0.5212979230373916,0.7806666666666666,test
16,3,23 : 40_tanh : 2_tanh,8,150,0.24193548387096772,0.9,1e-08,0.0001,0.5197559357264407,0.7756666666666666,train
17,3,23 : 40_tanh : 2_tanh,8,150,0.24193548387096772,0.9,1e-08,0.0001,0.5187135935145386,0.781,test
18,3,23 : 40_tanh : 2_tanh,9,150,0.23622047244094488,0.9,1e-08,0.0001,0.5122126396707567,0.7774444444444445,train
19,3,23 : 40_tanh : 2_tanh,9,150,0.23622047244094488,0.9,1e-08,0.0001,0.5107924004769318,0.781,test
20,3,23 : 40_tanh : 2_tanh,10,150,0.23076923076923078,0.9,1e-08,0.0001,0.5108424067869154,0.7778518518518519,train
21,3,23 : 40_tanh : 2_tanh,10,150,0.23076923076923078,0.9,1e-08,0.0001,0.5093457098185955,0.7816666666666666,test
22,3,23 : 40_tanh : 2_tanh,11,150,0.22556390977443608,0.9,1e-08,0.0001,0.5090098184375563,0.7780370370370371,train
23,3,23 : 40_tanh : 2_tanh,11,150,0.22556390977443608,0.9,1e-08,0.0001,0.5071915465274018,0.7816666666666666,test
24,3,23 : 40_tanh : 2_tanh,12,150,0.22058823529411767,0.9,1e-08,0.0001,0.5064057152154213,0.7781111111111111,train
25,3,23 : 40_tanh : 2_tanh,12,150,0.22058823529411767,0.9,1e-08,0.0001,0.5045539615078302,0.7823333333333333,test
26,3,23 : 40_tanh : 2_tanh,13,150,0.21582733812949637,0.9,1e-08,0.0001,0.5035963992164972,0.7787777777777778,train
27,3,23 : 40_tanh : 2_tanh,13,150,0.21582733812949637,0.9,1e-08,0.0001,0.5018528096383817,0.7826666666666666,test
28,3,23 : 40_tanh : 2_tanh,14,150,0.2112676056338028,0.9,1e-08,0.0001,0.5028310177260683,0.7786666666666666,train
29,3,23 : 40_tanh : 2_tanh,14,150,0.2112676056338028,0.9,1e-08,0.0001,0.5009166846208064,0.783,test
30,3,23 : 40_tanh : 2_tanh,15,150,0.2068965517241379,0.9,1e-08,0.0001,0.5010057065170126,0.7793333333333333,train
31,3,23 : 40_tanh : 2_tanh,15,150,0.2068965517241379,0.9,1e-08,0.0001,0.4991068471699376,0.783,test
32,3,23 : 40_tanh : 2_tanh,16,150,0.2027027027027027,0.9,1e-08,0.0001,0.5010614153411649,0.7786296296296297,train
33,3,23 : 40_tanh : 2_tanh,16,150,0.2027027027027027,0.9,1e-08,0.0001,0.4990410428691337,0.7833333333333333,test
34,3,23 : 40_tanh : 2_tanh,17,150,0.19867549668874168,0.9,1e-08,0.0001,0.49874075627996844,0.7798518518518519,train
35,3,23 : 40_tanh : 2_tanh,17,150,0.19867549668874168,0.9,1e-08,0.0001,0.49675385602438,0.7826666666666666,test
36,3,23 : 40_tanh : 2_tanh,18,150,0.1948051948051948,0.9,1e-08,0.0001,0.4969919494503018,0.7803703703703704,train
37,3,23 : 40_tanh : 2_tanh,18,150,0.1948051948051948,0.9,1e-08,0.0001,0.49493971668600345,0.7826666666666666,test
38,3,23 : 40_tanh : 2_tanh,19,150,0.19108280254777066,0.9,1e-08,0.0001,0.49622699019233923,0.7801111111111111,train
39,3,23 : 40_tanh : 2_tanh,19,150,0.19108280254777066,0.9,1e-08,0.0001,0.4940167895219924,0.7823333333333333,test
40,3,23 : 40_tanh : 2_tanh,20,150,0.18749999999999997,0.9,1e-08,0.0001,0.49498393872362034,0.7810370370370371,train
41,3,23 : 40_tanh : 2_tanh,20,150,0.18749999999999997,0.9,1e-08,0.0001,0.49284872108021227,0.784,test
42,3,23 : 40_tanh : 2_tanh,21,150,0.18404907975460122,0.9,1e-08,0.0001,0.4946082155845147,0.781,train
43,3,23 : 40_tanh : 2_tanh,21,150,0.18404907975460122,0.9,1e-08,0.0001,0.4924224946342451,0.7833333333333333,test
44,3,23 : 40_tanh : 2_tanh,22,150,0.18072289156626503,0.9,1e-08,0.0001,0.4949856783347998,0.7801481481481481,train
45,3,23 : 40_tanh : 2_tanh,22,150,0.18072289156626503,0.9,1e-08,0.0001,0.49264899541958773,0.7823333333333333,test
46,3,23 : 40_tanh : 2_tanh,23,150,0.17751479289940825,0.9,1e-08,0.0001,0.49419642624851234,0.7801481481481481,train
47,3,23 : 40_tanh : 2_tanh,23,150,0.17751479289940825,0.9,1e-08,0.0001,0.49187225738637413,0.783,test
48,3,23 : 40_tanh : 2_tanh,24,150,0.17441860465116277,0.9,1e-08,0.0001,0.4926576430093376,0.7817037037037037,train
49,3,23 : 40_tanh : 2_tanh,24,150,0.17441860465116277,0.9,1e-08,0.0001,0.49055114737305083,0.784,test
50,3,23 : 40_tanh : 2_tanh,25,150,0.1714285714285714,0.9,1e-08,0.0001,0.4916697215980261,0.783,train
51,3,23 : 40_tanh : 2_tanh,25,150,0.1714285714285714,0.9,1e-08,0.0001,0.489686275799669,0.7856666666666666,test
52,3,23 : 40_tanh : 2_tanh,26,150,0.1685393258426966,0.9,1e-08,0.0001,0.49121536837706303,0.7817407407407407,train
53,3,23 : 40_tanh : 2_tanh,26,150,0.1685393258426966,0.9,1e-08,0.0001,0.488938877907612,0.783,test
54,3,23 : 40_tanh : 2_tanh,27,150,0.16574585635359113,0.9,1e-08,0.0001,0.4907017764523114,0.7820370370370371,train
55,3,23 : 40_tanh : 2_tanh,27,150,0.16574585635359113,0.9,1e-08,0.0001,0.48842192320862593,0.784,test
56,3,23 : 40_tanh : 2_tanh,28,150,0.16304347826086954,0.9,1e-08,0.0001,0.4893627029844824,0.7836296296296297,train
57,3,23 : 40_tanh : 2_tanh,28,150,0.16304347826086954,0.9,1e-08,0.0001,0.4871254632876821,0.7866666666666666,test
58,3,23 : 40_tanh : 2_tanh,29,150,0.160427807486631,0.9,1e-08,0.0001,0.4891136121229072,0.7839259259259259,train
59,3,23 : 40_tanh : 2_tanh,29,150,0.160427807486631,0.9,1e-08,0.0001,0.48690025794585934,0.788,test
60,3,23 : 40_tanh : 2_tanh,30,150,0.15789473684210523,0.9,1e-08,0.0001,0.48898665122880425,0.7828888888888889,train
61,3,23 : 40_tanh : 2_tanh,30,150,0.15789473684210523,0.9,1e-08,0.0001,0.486578583799467,0.7843333333333333,test
62,3,23 : 40_tanh : 2_tanh,31,150,0.155440414507772,0.9,1e-08,0.0001,0.48959552377412086,0.7823333333333333,train
63,3,23 : 40_tanh : 2_tanh,31,150,0.155440414507772,0.9,1e-08,0.0001,0.4870294417766879,0.783,test
64,3,23 : 40_tanh : 2_tanh,32,150,0.1530612244897959,0.9,1e-08,0.0001,0.48790557512779764,0.7841481481481481,train
65,3,23 : 40_tanh : 2_tanh,32,150,0.1530612244897959,0.9,1e-08,0.0001,0.4855830504638847,0.788,test
66,3,23 : 40_tanh : 2_tanh,33,150,0.15075376884422106,0.9,1e-08,0.0001,0.48767154708239585,0.7841481481481481,train
67,3,23 : 40_tanh : 2_tanh,33,150,0.15075376884422106,0.9,1e-08,0.0001,0.4853465828921933,0.7876666666666666,test
68,3,23 : 40_tanh : 2_tanh,34,150,0.14851485148514848,0.9,1e-08,0.0001,0.4873849523708583,0.7841481481481481,train
69,3,23 : 40_tanh : 2_tanh,34,150,0.14851485148514848,0.9,1e-08,0.0001,0.48498687895494313,0.7873333333333333,test
70,3,23 : 40_tanh : 2_tanh,35,150,0.14634146341463408,0.9,1e-08,0.0001,0.4870989989420784,0.7842592592592592,train
71,3,23 : 40_tanh : 2_tanh,35,150,0.14634146341463408,0.9,1e-08,0.0001,0.4846976765010487,0.7873333333333333,test
72,3,23 : 40_tanh : 2_tanh,36,150,0.1442307692307692,0.9,1e-08,0.0001,0.48693608830844154,0.7861851851851852,train
73,3,23 : 40_tanh : 2_tanh,36,150,0.1442307692307692,0.9,1e-08,0.0001,0.48475274654165756,0.7886666666666666,test
74,3,23 : 40_tanh : 2_tanh,37,150,0.14218009478672983,0.9,1e-08,0.0001,0.486735481563822,0.7842592592592592,train
75,3,23 : 40_tanh : 2_tanh,37,150,0.14218009478672983,0.9,1e-08,0.0001,0.48433108220358884,0.7876666666666666,test
76,3,23 : 40_tanh : 2_tanh,38,150,0.14018691588785043,0.9,1e-08,0.0001,0.48627077728067164,0.7848148148148149,train
77,3,23 : 40_tanh : 2_tanh,38,150,0.14018691588785043,0.9,1e-08,0.0001,0.4838490548973685,0.7876666666666666,test
78,3,23 : 40_tanh : 2_tanh,39,150,0.13824884792626724,0.9,1e-08,0.0001,0.48643307800147806,0.783962962962963,train
79,3,23 : 40_tanh : 2_tanh,39,150,0.13824884792626724,0.9,1e-08,0.0001,0.48394073910553376,0.7866666666666666,test
80,3,23 : 40_tanh : 2_tanh,40,150,0.13636363636363635,0.9,1e-08,0.0001,0.4873565168965471,0.7827407407407407,train
81,3,23 : 40_tanh : 2_tanh,40,150,0.13636363636363635,0.9,1e-08,0.0001,0.48473220059908495,0.785,test
82,3,23 : 40_tanh : 2_tanh,41,150,0.13452914798206275,0.9,1e-08,0.0001,0.48634882655481537,0.783962962962963,train
83,3,23 : 40_tanh : 2_tanh,41,150,0.13452914798206275,0.9,1e-08,0.0001,0.4838533440223522,0.7863333333333333,test
84,3,23 : 40_tanh : 2_tanh,42,150,0.1327433628318584,0.9,1e-08,0.0001,0.4856106384707055,0.7852962962962963,train
85,3,23 : 40_tanh : 2_tanh,42,150,0.1327433628318584,0.9,1e-08,0.0001,0.4832316105455196,0.7873333333333333,test
86,3,23 : 40_tanh : 2_tanh,43,150,0.13100436681222707,0.9,1e-08,0.0001,0.4860184647431204,0.784,train
87,3,23 : 40_tanh : 2_tanh,43,150,0.13100436681222707,0.9,1e-08,0.0001,0.4835205684104797,0.786,test
88,3,23 : 40_tanh : 2_tanh,44,150,0.1293103448275862,0.9,1e-08,0.0001,0.48518488277669897,0.7852962962962963,train
89,3,23 : 40_tanh : 2_tanh,44,150,0.1293103448275862,0.9,1e-08,0.0001,0.48279426412620896,0.7876666666666666,test
90,3,23 : 40_tanh : 2_tanh,45,150,0.12765957446808512,0.9,1e-08,0.0001,0.4850367968264048,0.7854444444444444,train
91,3,23 : 40_tanh : 2_tanh,45,150,0.12765957446808512,0.9,1e-08,0.0001,0.4825866618584303,0.788,test
92,3,23 : 40_tanh : 2_tanh,46,150,0.12605042016806722,0.9,1e-08,0.0001,0.48442388031705697,0.788074074074074,train
93,3,23 : 40_tanh : 2_tanh,46,150,0.12605042016806722,0.9,1e-08,0.0001,0.48221188126329356,0.7913333333333333,test
94,3,23 : 40_tanh : 2_tanh,47,150,0.12448132780082989,0.9,1e-08,0.0001,0.4842084423241297,0.7871481481481482,train
95,3,23 : 40_tanh : 2_tanh,47,150,0.12448132780082989,0.9,1e-08,0.0001,0.48191248964868305,0.7903333333333333,test
96,3,23 : 40_tanh : 2_tanh,48,150,0.12295081967213117,0.9,1e-08,0.0001,0.4843046317652786,0.7862222222222223,train
97,3,23 : 40_tanh : 2_tanh,48,150,0.12295081967213117,0.9,1e-08,0.0001,0.4819124604118875,0.789,test
98,3,23 : 40_tanh : 2_tanh,49,150,0.12145748987854252,0.9,1e-08,0.0001,0.48380852943920416,0.7875185185185185,train
99,3,23 : 40_tanh : 2_tanh,49,150,0.12145748987854252,0.9,1e-08,0.0001,0.4815457690349746,0.7913333333333333,test
100,3,23 : 40_tanh : 2_tanh,50,150,0.12000000000000004,0.9,1e-08,0.0001,0.48354258011503193,0.7876296296296297,train
101,3,23 : 40_tanh : 2_tanh,50,150,0.12000000000000004,0.9,1e-08,0.0001,0.48127507791173885,0.7916666666666666,test
102,3,23 : 40_tanh : 2_tanh,51,150,0.11857707509881425,0.9,1e-08,0.0001,0.48347336282588504,0.7878888888888889,train
103,3,23 : 40_tanh : 2_tanh,51,150,0.11857707509881425,0.9,1e-08,0.0001,0.4812140009380561,0.7916666666666666,test
104,3,23 : 40_tanh : 2_tanh,52,150,0.11718750000000003,0.9,1e-08,0.0001,0.4832991053282489,0.7874444444444444,train
105,3,23 : 40_tanh : 2_tanh,52,150,0.11718750000000003,0.9,1e-08,0.0001,0.48096054841966035,0.7906666666666666,test
106,3,23 : 40_tanh : 2_tanh,53,150,0.11583011583011588,0.9,1e-08,0.0001,0.483513661222558,0.7865925925925926,train
